EventName	DeviceIDHash	EventTimestamp	ExpId
MainScreenAppear	5193326445430429508	1565082613	248
Tutorial	815287206824240644	1565082620	246
MainScreenAppear	4650207236624101290	1565082621	246
PaymentScreenSuccessful	8149549601152365766	1565082622	248
CartScreenAppear	8149549601152365766	1565082622	248
PaymentScreenSuccessful	9097760240767809307	1565082622	247
CartScreenAppear	9097760240767809307	1565082623	247
MainScreenAppear	8149549601152365766	1565082623	248
MainScreenAppear	4477785627086833856	1565082625	246
OffersScreenAppear	8149549601152365766	1565082628	248
OffersScreenAppear	4650207236624101290	1565082630	246
Tutorial	534686465088054894	1565082632	246
MainScreenAppear	7547085890980398478	1565082633	246
MainScreenAppear	815287206824240644	1565082639	246
MainScreenAppear	221369323743553992	1565082646	247
MainScreenAppear	585098019789447946	1565082646	247
MainScreenAppear	1896899188649483104	1565082657	248
CartScreenAppear	3357533074851319011	1565082658	246
MainScreenAppear	815287206824240644	1565082659	246
MainScreenAppear	585098019789447946	1565082661	247
MainScreenAppear	534686465088054894	1565082663	246
MainScreenAppear	7213580412554817871	1565082664	247
MainScreenAppear	5657770075946704040	1565082667	248
MainScreenAppear	3585128975938311347	1565082669	246
MainScreenAppear	7547085890980398478	1565082672	246
CartScreenAppear	3357533074851319011	1565082672	246
MainScreenAppear	3954841930921018948	1565082672	248
PaymentScreenSuccessful	3357533074851319011	1565082672	246
MainScreenAppear	815287206824240644	1565082673	246
MainScreenAppear	3739968493066894778	1565082677	248
MainScreenAppear	3585128975938311347	1565082678	246
CartScreenAppear	3739968493066894778	1565082680	248
PaymentScreenSuccessful	3739968493066894778	1565082680	248
MainScreenAppear	3739968493066894778	1565082680	248
PaymentScreenSuccessful	3357533074851319011	1565082681	246
CartScreenAppear	3357533074851319011	1565082682	246
OffersScreenAppear	3739968493066894778	1565082683	248
PaymentScreenSuccessful	3357533074851319011	1565082694	246
CartScreenAppear	3357533074851319011	1565082694	246
CartScreenAppear	3739968493066894778	1565082703	248
PaymentScreenSuccessful	3739968493066894778	1565082703	248
PaymentScreenSuccessful	3357533074851319011	1565082706	246
CartScreenAppear	3357533074851319011	1565082707	246
MainScreenAppear	5967210222431547972	1565082707	248
MainScreenAppear	5068740433396889799	1565082714	246
PaymentScreenSuccessful	3739968493066894778	1565082716	248
CartScreenAppear	3739968493066894778	1565082717	248
PaymentScreenSuccessful	3357533074851319011	1565082718	246
CartScreenAppear	3357533074851319011	1565082718	246
MainScreenAppear	1896899188649483104	1565082720	248
MainScreenAppear	3585128975938311347	1565082724	246
PaymentScreenSuccessful	3357533074851319011	1565082726	246
CartScreenAppear	3357533074851319011	1565082727	246
MainScreenAppear	3585128975938311347	1565082728	246
MainScreenAppear	1813093232529188583	1565082730	247
PaymentScreenSuccessful	3739968493066894778	1565082744	248
CartScreenAppear	3739968493066894778	1565082745	248
MainScreenAppear	6343888653134816913	1565082746	247
PaymentScreenSuccessful	5124270451384794915	1565082747	248
CartScreenAppear	5124270451384794915	1565082748	248
MainScreenAppear	6355753730205562128	1565082751	246
MainScreenAppear	4634105703995053422	1565082756	248
OffersScreenAppear	5124270451384794915	1565082758	248
CartScreenAppear	3357533074851319011	1565082760	246
MainScreenAppear	3585128975938311347	1565082762	246
OffersScreenAppear	5124270451384794915	1565082764	248
MainScreenAppear	3585128975938311347	1565082769	246
PaymentScreenSuccessful	5124270451384794915	1565082772	248
CartScreenAppear	5124270451384794915	1565082772	248
PaymentScreenSuccessful	3357533074851319011	1565082773	246
MainScreenAppear	9064787769109500946	1565082773	246
CartScreenAppear	3357533074851319011	1565082774	246
MainScreenAppear	2275805034230537582	1565082775	246
MainScreenAppear	4406555324767454757	1565082775	247
OffersScreenAppear	2275805034230537582	1565082779	246
PaymentScreenSuccessful	3357533074851319011	1565082780	246
CartScreenAppear	3357533074851319011	1565082780	246
MainScreenAppear	5667706454998373825	1565082790	246
CartScreenAppear	3357533074851319011	1565082792	246
MainScreenAppear	7394684528845587796	1565082792	247
CartScreenAppear	5160333374588452378	1565082796	248
CartScreenAppear	2275805034230537582	1565082799	246
MainScreenAppear	671922718563083939	1565082799	248
CartScreenAppear	5160333374588452378	1565082804	248
PaymentScreenSuccessful	671922718563083939	1565082804	248
CartScreenAppear	671922718563083939	1565082805	248
OffersScreenAppear	671922718563083939	1565082807	248
PaymentScreenSuccessful	671922718563083939	1565082813	248
CartScreenAppear	671922718563083939	1565082814	248
CartScreenAppear	3357533074851319011	1565082817	246
OffersScreenAppear	9064787769109500946	1565082817	246
MainScreenAppear	2126878572657963434	1565082818	248
MainScreenAppear	6355753730205562128	1565082821	246
CartScreenAppear	3357533074851319011	1565082827	246
CartScreenAppear	671922718563083939	1565082828	248
MainScreenAppear	2275805034230537582	1565082830	246
MainScreenAppear	596291940449176127	1565082830	248
CartScreenAppear	671922718563083939	1565082832	248
OffersScreenAppear	2275805034230537582	1565082833	246
MainScreenAppear	6355753730205562128	1565082834	246
CartScreenAppear	671922718563083939	1565082836	248
MainScreenAppear	3585128975938311347	1565082837	246
MainScreenAppear	815287206824240644	1565082837	246
OffersScreenAppear	596291940449176127	1565082837	248
MainScreenAppear	3649034844806398516	1565082837	247
CartScreenAppear	671922718563083939	1565082839	248
CartScreenAppear	671922718563083939	1565082842	248
CartScreenAppear	671922718563083939	1565082844	248
MainScreenAppear	1640129893004506946	1565082847	247
MainScreenAppear	6355753730205562128	1565082847	246
CartScreenAppear	671922718563083939	1565082847	248
CartScreenAppear	2275805034230537582	1565082850	246
OffersScreenAppear	4806118013105389125	1565082850	246
MainScreenAppear	3357533074851319011	1565082850	246
PaymentScreenSuccessful	3357533074851319011	1565082851	246
MainScreenAppear	3357533074851319011	1565082852	246
CartScreenAppear	3357533074851319011	1565082852	246
MainScreenAppear	3649034844806398516	1565082852	247
OffersScreenAppear	7861974673959612404	1565082856	248
MainScreenAppear	8581162121865650933	1565082857	248
PaymentScreenSuccessful	3357533074851319011	1565082858	246
MainScreenAppear	6528411893044737461	1565082860	248
CartScreenAppear	3357533074851319011	1565082860	246
OffersScreenAppear	5667706454998373825	1565082862	246
OffersScreenAppear	5672385045525591031	1565082863	247
MainScreenAppear	6737670409919498913	1565082864	246
MainScreenAppear	9131226546498311572	1565082866	246
PaymentScreenSuccessful	3357533074851319011	1565082867	246
CartScreenAppear	3357533074851319011	1565082868	246
MainScreenAppear	6528411893044737461	1565082868	248
CartScreenAppear	671922718563083939	1565082871	248
PaymentScreenSuccessful	671922718563083939	1565082871	248
PaymentScreenSuccessful	3357533074851319011	1565082873	246
MainScreenAppear	6528411893044737461	1565082873	248
CartScreenAppear	3357533074851319011	1565082873	246
OffersScreenAppear	9064787769109500946	1565082874	246
CartScreenAppear	671922718563083939	1565082875	248
MainScreenAppear	3286987355161301427	1565082878	248
MainScreenAppear	8409563950645574809	1565082880	248
OffersScreenAppear	1640129893004506946	1565082881	247
MainScreenAppear	3226469711415915535	1565082882	246
MainScreenAppear	8183720708148036615	1565082883	247
CartScreenAppear	9064787769109500946	1565082883	246
MainScreenAppear	6355753730205562128	1565082884	246
OffersScreenAppear	3226469711415915535	1565082885	246
OffersScreenAppear	3286987355161301427	1565082886	248
PaymentScreenSuccessful	3357533074851319011	1565082891	246
CartScreenAppear	3357533074851319011	1565082891	246
MainScreenAppear	4634105703995053422	1565082894	248
MainScreenAppear	815287206824240644	1565082896	246
CartScreenAppear	3357533074851319011	1565082896	246
PaymentScreenSuccessful	3357533074851319011	1565082896	246
PaymentScreenSuccessful	3357533074851319011	1565082902	246
CartScreenAppear	3357533074851319011	1565082902	246
CartScreenAppear	7861974673959612404	1565082904	248
PaymentScreenSuccessful	7861974673959612404	1565082904	248
OffersScreenAppear	1640129893004506946	1565082904	247
OffersScreenAppear	4430756990024652847	1565082905	248
MainScreenAppear	8645642686473708628	1565082907	246
MainScreenAppear	3471754497460648771	1565082911	247
MainScreenAppear	6991340031069409368	1565082914	246
OffersScreenAppear	8645642686473708628	1565082914	246
CartScreenAppear	8645642686473708628	1565082915	246
PaymentScreenSuccessful	8645642686473708628	1565082915	246
CartScreenAppear	3357533074851319011	1565082917	246
PaymentScreenSuccessful	4933297437823212939	1565082917	246
CartScreenAppear	4933297437823212939	1565082917	246
PaymentScreenSuccessful	3357533074851319011	1565082918	246
MainScreenAppear	1659752868960290703	1565082921	247
MainScreenAppear	3286987355161301427	1565082921	248
OffersScreenAppear	4933297437823212939	1565082921	246
PaymentScreenSuccessful	3357533074851319011	1565082922	246
CartScreenAppear	3357533074851319011	1565082923	246
PaymentScreenSuccessful	3357533074851319011	1565082928	246
CartScreenAppear	3357533074851319011	1565082929	246
OffersScreenAppear	4430756990024652847	1565082931	248
MainScreenAppear	8449152040143157152	1565082934	246
CartScreenAppear	7861974673959612404	1565082935	248
MainScreenAppear	3649034844806398516	1565082936	247
MainScreenAppear	3286987355161301427	1565082936	248
MainScreenAppear	4452809411420961199	1565082939	247
MainScreenAppear	4607205867762114846	1565082940	247
PaymentScreenSuccessful	3357533074851319011	1565082941	246
CartScreenAppear	7861974673959612404	1565082942	248
CartScreenAppear	3357533074851319011	1565082942	246
CartScreenAppear	3357533074851319011	1565082948	246
MainScreenAppear	6355753730205562128	1565082952	246
MainScreenAppear	4607205867762114846	1565082955	247
OffersScreenAppear	3357533074851319011	1565082957	246
MainScreenAppear	4607205867762114846	1565082959	247
PaymentScreenSuccessful	4430756990024652847	1565082962	248
OffersScreenAppear	3357533074851319011	1565082963	246
CartScreenAppear	4430756990024652847	1565082963	248
MainScreenAppear	4634105703995053422	1565082969	248
MainScreenAppear	4421888338141551793	1565082977	248
MainScreenAppear	4806118013105389125	1565082977	246
MainScreenAppear	4634105703995053422	1565082981	248
MainScreenAppear	6528411893044737461	1565082990	248
MainScreenAppear	3377191118814498434	1565082993	246
MainScreenAppear	4684696599335180089	1565082995	248
MainScreenAppear	3286987355161301427	1565082999	248
CartScreenAppear	5530248251237125348	1565083011	247
PaymentScreenSuccessful	9064787769109500946	1565083012	246
PaymentScreenSuccessful	5530248251237125348	1565083014	247
MainScreenAppear	4684696599335180089	1565083017	248
CartScreenAppear	5530248251237125348	1565083020	247
PaymentScreenSuccessful	5530248251237125348	1565083020	247
MainScreenAppear	8215030345264803518	1565083027	247
MainScreenAppear	7223212237928516393	1565083028	246
MainScreenAppear	3797068122842442849	1565083029	246
MainScreenAppear	8245371964200658863	1565083044	246
MainScreenAppear	7092770789375305513	1565083048	247
MainScreenAppear	5141711951908649896	1565083048	247
MainScreenAppear	4452809411420961199	1565083052	247
OffersScreenAppear	7394684528845587796	1565083053	247
MainScreenAppear	4406555324767454757	1565083056	247
MainScreenAppear	7090704132058737401	1565083058	248
PaymentScreenSuccessful	7394684528845587796	1565083061	247
CartScreenAppear	7394684528845587796	1565083061	247
MainScreenAppear	4653525081267550813	1565083071	248
MainScreenAppear	8245371964200658863	1565083075	246
MainScreenAppear	815287206824240644	1565083079	246
MainScreenAppear	6355753730205562128	1565083080	246
MainScreenAppear	7517777132254319037	1565083081	248
MainScreenAppear	4493878354744400471	1565083081	246
MainScreenAppear	5254256958442560234	1565083082	247
MainScreenAppear	6571482566359906964	1565083084	248
MainScreenAppear	4421888338141551793	1565083085	248
MainScreenAppear	5922143634384302019	1565083088	247
MainScreenAppear	815287206824240644	1565083090	246
PaymentScreenSuccessful	5530248251237125348	1565083092	247
CartScreenAppear	5530248251237125348	1565083092	247
OffersScreenAppear	9064787769109500946	1565083093	246
MainScreenAppear	1659752868960290703	1565083097	247
PaymentScreenSuccessful	5530248251237125348	1565083098	247
CartScreenAppear	5530248251237125348	1565083098	247
MainScreenAppear	4653525081267550813	1565083100	248
MainScreenAppear	815287206824240644	1565083102	246
MainScreenAppear	221369323743553992	1565083104	247
MainScreenAppear	8409563950645574809	1565083107	248
MainScreenAppear	2673581778942917840	1565083107	246
MainScreenAppear	5254256958442560234	1565083107	247
MainScreenAppear	6304358625369144825	1565083112	247
PaymentScreenSuccessful	5530248251237125348	1565083113	247
CartScreenAppear	5530248251237125348	1565083113	247
MainScreenAppear	815287206824240644	1565083114	246
MainScreenAppear	375723631317187672	1565083120	246
MainScreenAppear	7517777132254319037	1565083121	248
MainScreenAppear	5922143634384302019	1565083125	247
MainScreenAppear	7523171196184734300	1565083126	248
PaymentScreenSuccessful	5530248251237125348	1565083129	247
CartScreenAppear	5530248251237125348	1565083129	247
MainScreenAppear	2673581778942917840	1565083129	246
Tutorial	1966432734853101775	1565083130	247
MainScreenAppear	689942998779770777	1565083130	248
OffersScreenAppear	689942998779770777	1565083132	248
OffersScreenAppear	7523171196184734300	1565083132	248
CartScreenAppear	5530248251237125348	1565083135	247
PaymentScreenSuccessful	5530248251237125348	1565083135	247
MainScreenAppear	6528750446682240231	1565083138	248
MainScreenAppear	4440636143422386222	1565083141	246
OffersScreenAppear	5922143634384302019	1565083142	247
OffersScreenAppear	6528750446682240231	1565083142	248
MainScreenAppear	8957169580373193192	1565083142	248
OffersScreenAppear	689942998779770777	1565083143	248
MainScreenAppear	4452809411420961199	1565083146	247
OffersScreenAppear	689942998779770777	1565083149	248
MainScreenAppear	1659752868960290703	1565083151	247
MainScreenAppear	6571482566359906964	1565083153	248
MainScreenAppear	6571482566359906964	1565083155	248
MainScreenAppear	8295796382860759565	1565083161	247
MainScreenAppear	1966432734853101775	1565083162	247
MainScreenAppear	4653525081267550813	1565083167	248
MainScreenAppear	2673581778942917840	1565083168	246
MainScreenAppear	7517777132254319037	1565083172	248
MainScreenAppear	2673581778942917840	1565083173	246
MainScreenAppear	2371670842044855719	1565083174	246
MainScreenAppear	8370443138706916034	1565083175	247
MainScreenAppear	8245371964200658863	1565083175	246
MainScreenAppear	6563996952903624671	1565083177	246
MainScreenAppear	6571482566359906964	1565083178	248
OffersScreenAppear	8370443138706916034	1565083181	247
MainScreenAppear	8183720708148036615	1565083181	247
MainScreenAppear	2673581778942917840	1565083184	246
MainScreenAppear	6929928383094252416	1565083187	246
CartScreenAppear	9097760240767809307	1565083190	247
MainScreenAppear	2673581778942917840	1565083192	246
MainScreenAppear	8957169580373193192	1565083196	248
MainScreenAppear	8245371964200658863	1565083197	246
MainScreenAppear	6737670409919498913	1565083197	246
MainScreenAppear	1029116378058645111	1565083197	248
PaymentScreenSuccessful	1863365070801940763	1565083198	247
MainScreenAppear	2673581778942917840	1565083199	246
MainScreenAppear	6737670409919498913	1565083199	246
MainScreenAppear	8758699892176091668	1565083199	247
CartScreenAppear	1863365070801940763	1565083200	247
MainScreenAppear	6571482566359906964	1565083202	248
OffersScreenAppear	1863365070801940763	1565083202	247
PaymentScreenSuccessful	9097760240767809307	1565083203	247
MainScreenAppear	1268954465810903340	1565083203	247
CartScreenAppear	9097760240767809307	1565083203	247
PaymentScreenSuccessful	6929928383094252416	1565083203	246
OffersScreenAppear	9097760240767809307	1565083203	247
CartScreenAppear	6929928383094252416	1565083203	246
MainScreenAppear	6929928383094252416	1565083204	246
MainScreenAppear	7223212237928516393	1565083205	246
PaymentScreenSuccessful	5530248251237125348	1565083205	247
CartScreenAppear	5530248251237125348	1565083205	247
MainScreenAppear	1966432734853101775	1565083208	247
PaymentScreenSuccessful	5530248251237125348	1565083211	247
CartScreenAppear	5530248251237125348	1565083211	247
MainScreenAppear	7411104391779871591	1565083216	246
PaymentScreenSuccessful	9097760240767809307	1565083218	247
OffersScreenAppear	6929928383094252416	1565083219	246
CartScreenAppear	9097760240767809307	1565083219	247
CartScreenAppear	5530248251237125348	1565083220	247
PaymentScreenSuccessful	5530248251237125348	1565083220	247
MainScreenAppear	5027537856867841997	1565083227	248
PaymentScreenSuccessful	5027537856867841997	1565083229	248
CartScreenAppear	5027537856867841997	1565083229	248
MainScreenAppear	5027537856867841997	1565083230	248
MainScreenAppear	38880205595577265	1565083231	248
MainScreenAppear	8409563950645574809	1565083233	248
OffersScreenAppear	5027537856867841997	1565083236	248
MainScreenAppear	2673581778942917840	1565083237	246
MainScreenAppear	8245371964200658863	1565083237	246
MainScreenAppear	8409563950645574809	1565083240	248
MainScreenAppear	2621270305228760223	1565083247	246
MainScreenAppear	7517777132254319037	1565083248	248
CartScreenAppear	5530248251237125348	1565083248	247
PaymentScreenSuccessful	5530248251237125348	1565083248	247
PaymentScreenSuccessful	5530248251237125348	1565083254	247
CartScreenAppear	5530248251237125348	1565083254	247
MainScreenAppear	9222603179720523844	1565083255	248
PaymentScreenSuccessful	5530248251237125348	1565083259	247
CartScreenAppear	5530248251237125348	1565083259	247
OffersScreenAppear	7523171196184734300	1565083259	248
CartScreenAppear	5922143634384302019	1565083261	247
PaymentScreenSuccessful	5922143634384302019	1565083261	247
CartScreenAppear	5530248251237125348	1565083265	247
PaymentScreenSuccessful	5530248251237125348	1565083265	247
MainScreenAppear	7411104391779871591	1565083269	246
PaymentScreenSuccessful	5922143634384302019	1565083271	247
CartScreenAppear	5922143634384302019	1565083272	247
MainScreenAppear	7517777132254319037	1565083278	248
MainScreenAppear	1945666456608727300	1565083278	248
MainScreenAppear	8409563950645574809	1565083278	248
MainScreenAppear	8215030345264803518	1565083283	247
MainScreenAppear	6571482566359906964	1565083284	248
MainScreenAppear	5416764107181797491	1565083286	248
MainScreenAppear	4634105703995053422	1565083291	248
PaymentScreenSuccessful	5922143634384302019	1565083291	247
CartScreenAppear	5922143634384302019	1565083292	247
CartScreenAppear	9097760240767809307	1565083294	247
MainScreenAppear	7411104391779871591	1565083297	246
MainScreenAppear	1859538515480149604	1565083297	248
PaymentScreenSuccessful	5922143634384302019	1565083301	247
CartScreenAppear	5922143634384302019	1565083301	247
MainScreenAppear	7203449540839064360	1565083302	247
PaymentScreenSuccessful	1859538515480149604	1565083302	248
CartScreenAppear	1859538515480149604	1565083302	248
MainScreenAppear	1859538515480149604	1565083303	248
MainScreenAppear	3797068122842442849	1565083304	246
MainScreenAppear	9222603179720523844	1565083304	248
MainScreenAppear	6160101665506526484	1565083306	247
MainScreenAppear	7517777132254319037	1565083307	248
MainScreenAppear	9157037313220362159	1565083308	246
MainScreenAppear	8245371964200658863	1565083310	246
MainScreenAppear	9222603179720523844	1565083310	248
CartScreenAppear	9097760240767809307	1565083310	247
MainScreenAppear	8678270105077919378	1565083312	246
MainScreenAppear	1442066457418289853	1565083314	248
MainScreenAppear	4406555324767454757	1565083319	247
CartScreenAppear	5530248251237125348	1565083319	247
MainScreenAppear	2071063976199331598	1565083320	247
MainScreenAppear	3797068122842442849	1565083321	246
MainScreenAppear	4559082052520013938	1565083321	246
PaymentScreenSuccessful	5922143634384302019	1565083322	247
CartScreenAppear	5922143634384302019	1565083322	247
MainScreenAppear	7090704132058737401	1565083325	248
CartScreenAppear	5530248251237125348	1565083327	247
MainScreenAppear	4559082052520013938	1565083328	246
MainScreenAppear	6563108639112118499	1565083329	247
OffersScreenAppear	1859538515480149604	1565083330	248
MainScreenAppear	7411104391779871591	1565083332	246
MainScreenAppear	4634105703995053422	1565083332	248
PaymentScreenSuccessful	9097760240767809307	1565083334	247
CartScreenAppear	9097760240767809307	1565083335	247
MainScreenAppear	3825038312048630052	1565083337	247
OffersScreenAppear	375723631317187672	1565083338	246
MainScreenAppear	8245371964200658863	1565083338	246
MainScreenAppear	7090704132058737401	1565083340	248
OffersScreenAppear	9097760240767809307	1565083343	247
MainScreenAppear	6563996952903624671	1565083344	246
PaymentScreenSuccessful	5922143634384302019	1565083344	247
CartScreenAppear	5922143634384302019	1565083345	247
MainScreenAppear	8245371964200658863	1565083346	246
MainScreenAppear	9212961170535635779	1565083356	246
PaymentScreenSuccessful	5530248251237125348	1565083358	247
CartScreenAppear	5530248251237125348	1565083358	247
MainScreenAppear	4559082052520013938	1565083358	246
CartScreenAppear	5922143634384302019	1565083360	247
PaymentScreenSuccessful	5922143634384302019	1565083360	247
MainScreenAppear	8245371964200658863	1565083361	246
MainScreenAppear	8215030345264803518	1565083363	247
CartScreenAppear	5530248251237125348	1565083364	247
PaymentScreenSuccessful	5530248251237125348	1565083364	247
OffersScreenAppear	9212961170535635779	1565083366	246
PaymentScreenSuccessful	5922143634384302019	1565083368	247
CartScreenAppear	5922143634384302019	1565083368	247
MainScreenAppear	9168350852884069895	1565083373	247
MainScreenAppear	8245371964200658863	1565083373	246
MainScreenAppear	6563996952903624671	1565083375	246
MainScreenAppear	6160101665506526484	1565083380	247
OffersScreenAppear	9168350852884069895	1565083380	247
PaymentScreenSuccessful	5922143634384302019	1565083381	247
CartScreenAppear	5922143634384302019	1565083382	247
MainScreenAppear	825006107583541767	1565083383	248
PaymentScreenSuccessful	5922143634384302019	1565083388	247
CartScreenAppear	5922143634384302019	1565083388	247
MainScreenAppear	9222603179720523844	1565083393	248
MainScreenAppear	6227297080395755491	1565083402	246
MainScreenAppear	1466061772566240876	1565083404	246
PaymentScreenSuccessful	5922143634384302019	1565083407	247
CartScreenAppear	5922143634384302019	1565083408	247
MainScreenAppear	9222603179720523844	1565083409	248
MainScreenAppear	3536055684618607603	1565083410	247
MainScreenAppear	4559082052520013938	1565083411	246
MainScreenAppear	221369323743553992	1565083411	247
MainScreenAppear	7516160107406255642	1565083414	248
MainScreenAppear	3007257891399188091	1565083421	248
OffersScreenAppear	221369323743553992	1565083423	247
MainScreenAppear	3007257891399188091	1565083426	248
MainScreenAppear	5672385045525591031	1565083428	247
OffersScreenAppear	5672385045525591031	1565083430	247
OffersScreenAppear	3007257891399188091	1565083430	248
MainScreenAppear	5039418296347449582	1565083432	246
PaymentScreenSuccessful	5922143634384302019	1565083434	247
CartScreenAppear	5922143634384302019	1565083434	247
CartScreenAppear	3007257891399188091	1565083435	248
PaymentScreenSuccessful	3007257891399188091	1565083435	248
OffersScreenAppear	221369323743553992	1565083441	247
MainScreenAppear	4607205867762114846	1565083443	247
PaymentScreenSuccessful	5530248251237125348	1565083443	247
CartScreenAppear	5530248251237125348	1565083443	247
PaymentScreenSuccessful	5530248251237125348	1565083449	247
CartScreenAppear	5530248251237125348	1565083449	247
MainScreenAppear	3622746951064761778	1565083452	247
PaymentScreenSuccessful	5672385045525591031	1565083453	247
MainScreenAppear	1466061772566240876	1565083453	246
CartScreenAppear	5672385045525591031	1565083453	247
OffersScreenAppear	7664408132782564716	1565083459	247
CartScreenAppear	5530248251237125348	1565083460	247
PaymentScreenSuccessful	5530248251237125348	1565083460	247
PaymentScreenSuccessful	5922143634384302019	1565083461	247
CartScreenAppear	5922143634384302019	1565083461	247
MainScreenAppear	6514711301353902547	1565083463	246
OffersScreenAppear	3377191118814498434	1565083464	246
MainScreenAppear	9105232212234486546	1565083465	246
MainScreenAppear	5039418296347449582	1565083466	246
MainScreenAppear	4578652018867345590	1565083466	247
OffersScreenAppear	221369323743553992	1565083469	247
MainScreenAppear	6514711301353902547	1565083470	246
OffersScreenAppear	5672385045525591031	1565083471	247
MainScreenAppear	9105232212234486546	1565083471	246
PaymentScreenSuccessful	5922143634384302019	1565083472	247
CartScreenAppear	5922143634384302019	1565083472	247
MainScreenAppear	9105232212234486546	1565083473	246
PaymentScreenSuccessful	5530248251237125348	1565083474	247
CartScreenAppear	5530248251237125348	1565083474	247
MainScreenAppear	6514711301353902547	1565083476	246
MainScreenAppear	9222603179720523844	1565083476	248
CartScreenAppear	9105232212234486546	1565083477	246
PaymentScreenSuccessful	9105232212234486546	1565083477	246
MainScreenAppear	9105232212234486546	1565083478	246
PaymentScreenSuccessful	5922143634384302019	1565083479	247
CartScreenAppear	5922143634384302019	1565083480	247
OffersScreenAppear	7664408132782564716	1565083480	247
PaymentScreenSuccessful	4753277292482557629	1565083481	248
OffersScreenAppear	9105232212234486546	1565083483	246
CartScreenAppear	4753277292482557629	1565083483	248
OffersScreenAppear	4753277292482557629	1565083483	248
OffersScreenAppear	3007257891399188091	1565083484	248
CartScreenAppear	5672385045525591031	1565083484	247
MainScreenAppear	4607205867762114846	1565083485	247
MainScreenAppear	8684777443922158646	1565083485	246
CartScreenAppear	5530248251237125348	1565083487	247
PaymentScreenSuccessful	5530248251237125348	1565083487	247
MainScreenAppear	1873541273545252114	1565083487	248
MainScreenAppear	3622746951064761778	1565083491	247
CartScreenAppear	5530248251237125348	1565083492	247
PaymentScreenSuccessful	5530248251237125348	1565083492	247
PaymentScreenSuccessful	5672385045525591031	1565083493	247
CartScreenAppear	5672385045525591031	1565083493	247
PaymentScreenSuccessful	7190115534376186237	1565083495	248
CartScreenAppear	7190115534376186237	1565083495	248
PaymentScreenSuccessful	5530248251237125348	1565083497	247
CartScreenAppear	1873541273545252114	1565083497	248
PaymentScreenSuccessful	1873541273545252114	1565083497	248
CartScreenAppear	5530248251237125348	1565083497	247
OffersScreenAppear	1873541273545252114	1565083498	248
OffersScreenAppear	7190115534376186237	1565083498	248
MainScreenAppear	2611142795743063052	1565083499	246
MainScreenAppear	2621270305228760223	1565083499	246
MainScreenAppear	2611142795743063052	1565083499	246
MainScreenAppear	3622746951064761778	1565083500	247
MainScreenAppear	4906928148806627393	1565083501	246
CartScreenAppear	5530248251237125348	1565083503	247
MainScreenAppear	3797068122842442849	1565083503	246
PaymentScreenSuccessful	5530248251237125348	1565083503	247
MainScreenAppear	2611142795743063052	1565083503	246
MainScreenAppear	7090704132058737401	1565083504	248
MainScreenAppear	2611142795743063052	1565083505	246
MainScreenAppear	2621270305228760223	1565083505	246
OffersScreenAppear	7190115534376186237	1565083507	248
MainScreenAppear	221369323743553992	1565083507	247
MainScreenAppear	7090704132058737401	1565083510	248
PaymentScreenSuccessful	5530248251237125348	1565083510	247
CartScreenAppear	5530248251237125348	1565083510	247
CartScreenAppear	4906928148806627393	1565083511	246
PaymentScreenSuccessful	4906928148806627393	1565083511	246
MainScreenAppear	4906928148806627393	1565083512	246
OffersScreenAppear	7190115534376186237	1565083513	248
CartScreenAppear	3007257891399188091	1565083514	248
PaymentScreenSuccessful	3007257891399188091	1565083514	248
MainScreenAppear	1721101105509587254	1565083514	247
MainScreenAppear	6571482566359906964	1565083515	248
PaymentScreenSuccessful	5530248251237125348	1565083516	247
CartScreenAppear	5530248251237125348	1565083516	247
OffersScreenAppear	7190115534376186237	1565083517	248
MainScreenAppear	3797068122842442849	1565083518	246
CartScreenAppear	1721101105509587254	1565083519	247
OffersScreenAppear	4906928148806627393	1565083519	246
PaymentScreenSuccessful	1721101105509587254	1565083519	247
MainScreenAppear	1721101105509587254	1565083519	247
MainScreenAppear	7533264485152780518	1565083519	246
CartScreenAppear	5530248251237125348	1565083521	247
PaymentScreenSuccessful	5530248251237125348	1565083521	247
CartScreenAppear	5530248251237125348	1565083526	247
PaymentScreenSuccessful	5530248251237125348	1565083526	247
MainScreenAppear	2611142795743063052	1565083533	246
MainScreenAppear	815287206824240644	1565083534	246
MainScreenAppear	7329337454682763310	1565083534	246
CartScreenAppear	5530248251237125348	1565083535	247
PaymentScreenSuccessful	5530248251237125348	1565083535	247
PaymentScreenSuccessful	5922143634384302019	1565083536	247
MainScreenAppear	9046271195406550844	1565083536	246
CartScreenAppear	5922143634384302019	1565083537	247
PaymentScreenSuccessful	5530248251237125348	1565083541	247
CartScreenAppear	5530248251237125348	1565083541	247
MainScreenAppear	5416764107181797491	1565083545	248
PaymentScreenSuccessful	5530248251237125348	1565083546	247
CartScreenAppear	5530248251237125348	1565083546	247
MainScreenAppear	624637828747274142	1565083548	246
PaymentScreenSuccessful	624637828747274142	1565083550	246
CartScreenAppear	624637828747274142	1565083550	246
OffersScreenAppear	2147812610911632982	1565083550	246
MainScreenAppear	8791514326538216616	1565083550	247
MainScreenAppear	624637828747274142	1565083550	246
MainScreenAppear	574633461585252750	1565083551	247
PaymentScreenSuccessful	5922143634384302019	1565083551	247
CartScreenAppear	5922143634384302019	1565083551	247
CartScreenAppear	5530248251237125348	1565083552	247
PaymentScreenSuccessful	5530248251237125348	1565083552	247
OffersScreenAppear	4906928148806627393	1565083553	246
